id_entrega,fecha_hora_salida,fecha_hora_llegada,ruta,piloto,carga_kg,region,estado_entrega
1430,2025-08-18 10:49:20,2025-08-18 19:49:20,Central,Miguel,349,Luján,A tiempo
1431,2025-01-01 13:39:37,2025-01-01 15:39:37,Oeste,Juan,361,La Plata,Retrasada
1432,2025-06-27 12:37:28,2025-06-27 15:37:28,Sur,Juan,70,GBA,Retrasada
1433,2025-06-08 19:06:03,2025-06-09 00:06:03,Sur,Miguel,286,GBA,A tiempo
1434,2025-05-22 17:04:42,2025-05-22 20:04:42,Este,María,296,Luján,A tiempo
1435,2024-11-01 15:55:47,2024-11-01 17:55:47,Oeste,maría,123,La Plata,Cancelada
1436,2025-08-21 17:44:34,2025-08-22 00:44:34,Sur,Juan,167,GBA,Retrasada
1437,2025-04-08 16:52:27,2025-04-08 18:52:27,Este,Lucía,200,La Plata,A tiempo
1438,2025-06-14 21:37:05,2025-06-15 01:37:05,Norte,Miguel,435,CABA,Retrasada
1439,2025-03-22 22:00:09,2025-03-23 00:00:09,Central,Lucía,252,CABA,Cancelada
1440,2024-09-21 21:51:30,2024-09-22 03:51:30,Central,Miguel,186,La Plata,Retrasada
1441,2025-04-25 23:53:47,2025-04-26 07:53:47,Este,María,196,GBA,A tiempo
1442,2025-09-02 16:36:47,2025-09-02 22:36:47,Norte,María,70,Luján,A tiempo
1443,2024-09-26 21:18:00,2024-09-27 01:18:00,Central,Miguel,369,CABA,A tiempo
1444,2025-03-13 12:29:08,2025-03-13 22:29:08,Sur,miguel,204,CABA,Retrasada
1445,2024-12-04 15:39:59,2024-12-04 17:39:59,Central,Juan,332,Luján,A tiempo
1446,2025-07-22 19:51:06,2025-07-22 20:51:06,Este,Lucía,123,La Plata,Retrasada
1447,2024-10-30 12:27:13,2024-10-30 15:27:13,Sur,Miguel,415,La Plata,Retrasada
1448,2024-11-11 23:28:50,2024-11-12 02:28:50,Oeste,Juan,247,Luján,Cancelada
1449,2025-07-20 10:45:38,2025-07-20 18:45:38,Central,Juan,239,CABA,A tiempo
1450,2025-08-18 00:35:49,2025-08-18 09:35:49,Este,María,451,CABA,A tiempo
1451,2025-09-12 08:02:42,2025-09-12 10:02:42,Sur ,Lucía,419,La Plata,Retrasada
1452,2025-03-04 13:50:26,2025-03-04 18:50:26,Este,Miguel,194,GBA,A tiempo
1453,2024-09-20 05:23:30,2024-09-20 12:23:30,Sur,Juan,346,La Plata,A tiempo
1454,2024-11-28 12:21:26,2024-11-28 17:21:26,Sur,Carlos,210,La Plata,A tiempo
1455,2025-01-06 22:51:54,2025-01-07 06:51:54,Este,María,250,Moreno,Cancelada
1456,2024-10-20 22:46:19,2024-10-20 23:46:19,Este,Juan,261,CABA,A tiempo
1457,2025-01-09 04:10:35,2025-01-09 08:10:35,Oeste,Miguel,334,Luján,Retrasada
1458,2025-05-06 11:20:45,2025-05-06 13:20:45,Norte,María,345,Moreno,A tiempo
1459,2025-03-13 12:57:33,2025-03-13 15:57:33,Central,Juan,418,La Plata,A tiempo
1460,2024-11-15 17:31:27,2024-11-15 19:31:27,Este,Miguel,417,GBA,A tiempo
1461,2025-01-19 23:56:26,2025-01-20 05:56:26,Norte,Carlos,433,GBA,A tiempo
1462,2025-09-14 17:18:31,2025-09-15 01:18:31,Este,Miguel,204,GBA,Retrasada
1463,2024-09-24 04:51:15,2024-09-24 14:51:15,Central,María,264,La Plata,Retrasada
1464,2024-11-10 01:20:03,2024-11-10 11:20:03,Sur,Lucía,417,La Plata,A tiempo
1465,2025-03-06 06:47:07,2025-03-06 07:47:07,Norte,Lucía,285,La Plata,A tiempo
1466,2025-08-01 23:31:14,2025-08-02 07:31:14,Sur,María,95,La Plata,A tiempo
1467,2024-11-27 17:50:56,2024-11-27 20:50:56,Norte,Lucía,119,Luján,A tiempo
1468,2025-05-14 12:33:54,2025-05-14 22:33:54,Oeste,María,50,CABA,Cancelada
1469,2024-09-28 23:43:49,2024-09-29 00:43:49,Este,Miguel,440,Luján,A tiempo
1470,2025-07-23 03:42:23,2025-07-23 08:42:23,Este,Juan,144,Luján,Retrasada
1471,2025-09-01 04:05:56,2025-09-01 11:05:56,Norte,María,68,La Plata,Retrasada
1472,2025-08-19 00:12:01,2025-08-19 10:12:01,Norte,Lucía,407,GBA,A tiempo
1473,2025-08-11 16:58:24,2025-08-11 21:58:24,Norte,Carlos,193,CABA,A tiempo
1474,2025-09-02 16:06:43,2025-09-03 01:06:43,Central,Miguel,441,Luján,A tiempo
1475,2025-02-08 17:27:54,2025-02-09 02:27:54,Oeste,Carlos,282,Luján,A tiempo
1476,2025-06-02 11:35:50,2025-06-02 16:35:50,Norte,Miguel,99,CABA,A tiempo
1477,2025-04-03 09:03:44,2025-04-03 14:03:44,Oeste,Juan,233,La Plata,Retrasada
1478,2025-01-12 18:40:21,2025-01-13 01:40:21,Sur,Juan,50,CABA,Retrasada
1479,2025-05-17 07:21:54,2025-05-17 16:21:54,Este,Carlos,339,La Plata,A tiempo
1480,2025-05-14 15:41:05,2025-05-14 20:41:05,Sur,Lucía,305,Luján,A tiempo
1481,2024-11-25 06:19:40,2024-11-25 15:19:40,Norte,Miguel,196,Luján,A tiempo
1482,2025-05-17 19:41:30,2025-05-18 02:41:30,Este,Miguel,316,La Plata,Retrasada
1483,2025-08-26 16:21:47,2025-08-26 21:21:47,Oeste,Juan,380,CABA,A tiempo
1484,2025-01-11 18:56:00,2025-01-12 02:56:00,Norte,Carlos,233,La Plata,A tiempo
1485,2025-03-27 04:15:28,2025-03-27 07:15:28,Oeste,Lucía,449,GBA,A tiempo
1486,2025-04-14 17:43:45,2025-04-14 21:43:45,Este,Juan,264,Luján,Retrasada
1487,2025-01-21 01:05:09,2025-01-21 03:05:09,Central,Carlos,406,Luján,A tiempo
1488,2025-06-20 21:19:38,2025-06-21 05:19:38,Sur,Miguel,250,GBA,Cancelada
1489,2025-07-06 21:46:26,2025-07-07 07:46:26,Sur,Carlos,332,Moreno,A tiempo
1490,2024-09-21 22:24:08,2024-09-22 06:24:08,Este,Miguel,212,GBA,A tiempo
1491,2025-07-25 14:41:04,2025-07-25 15:41:04,Norte,María,168,CABA,A tiempo
1492,2024-12-10 17:20:54,2024-12-11 00:20:54,Norte,Juan,425,CABA,A tiempo
1493,2025-01-31 12:50:56,2025-01-31 13:50:56,Central,Lucía,286,La Plata,A tiempo
1494,2024-11-30 18:55:27,2024-12-01 04:55:27,Este,Lucía,82,La Plata,Retrasada
1495,2024-10-09 19:20:40,2024-10-09 23:20:40,Central,Carlos,194,Luján,A tiempo
1496,2025-05-17 17:02:43,2025-05-17 21:02:43,Sur,Carlos,180,Moreno,A tiempo
1497,2025-03-19 00:06:15,2025-03-19 01:06:15,Central,Juan,475,La Plata,A tiempo
1498,2024-11-02 07:13:31,2024-11-02 16:13:31,Norte,Juan,374,Luján,A tiempo
1499,2025-01-11 01:55:35,2025-01-11 03:55:35,Norte,Carlos,155,CABA,Cancelada
1500,2025-01-06 02:40:20,2025-01-06 09:40:20,Oeste,Carlos,258,La Plata,A tiempo
1501,2024-10-19 18:36:00,2024-10-20 00:36:00,Oeste,lucía,50,CABA,A tiempo
1502,2025-06-03 11:35:49,2025-06-03 20:35:49,Sur,María,61,Moreno,Retrasada
1503,2025-03-22 09:18:52,2025-03-22 19:18:52,Este,María,90,La Plata,A tiempo
1504,2024-11-22 01:47:33,2024-11-22 08:47:33,Oeste,María,387,GBA,Retrasada
1505,2025-01-17 13:24:56,2025-01-17 17:24:56,Este,Miguel,299,Luján,A tiempo
1506,2025-05-30 13:57:21,2025-05-30 19:57:21,Oeste,Carlos,460,Luján,A tiempo
1507,2024-10-21 13:26:11,2024-10-21 20:26:11,Este,Miguel,326,Luján,Cancelada
1508,2025-08-01 22:32:44,2025-08-02 08:32:44,Oeste,María,73,Moreno,Retrasada
1509,2024-10-01 18:46:30,2024-10-01 21:46:30,Norte,juan,195,CABA,A tiempo
1510,2024-12-30 14:27:04,2024-12-30 17:27:04,Norte,Lucía,166,Moreno,A tiempo
1511,2025-05-31 15:57:19,2025-05-31 18:57:19,Este,Juan,281,Moreno,Retrasada
1512,2025-07-13 14:17:28,2025-07-14 00:17:28,Oeste,María,357,GBA,Retrasada
1513,2025-02-20 18:14:12,2025-02-20 21:14:12,Central,Juan,50,Luján,A tiempo
1514,2025-02-21 11:08:16,2025-02-21 19:08:16,Central,Lucía,460,La Plata,A tiempo
1515,2025-07-08 13:13:48,2025-07-08 16:13:48,Oeste,Lucía,496,Moreno,Retrasada
1516,2025-02-21 11:28:07,2025-02-21 21:28:07,Oeste,Juan,104,CABA,A tiempo
1517,2025-01-23 22:38:42,2025-01-24 01:38:42,Oeste,Miguel,336,Luján,A tiempo
1518,2025-07-28 10:25:47,2025-07-28 13:25:47,Central,Lucía,477,GBA,A tiempo
1519,2025-05-03 21:18:09,2025-05-04 04:18:09,Norte,Juan,192,La Plata,Cancelada
1520,2025-01-28 09:46:55,2025-01-28 16:46:55,Sur,María,132,Luján,A tiempo
1521,2024-10-15 15:16:11,2024-10-16 00:16:11,Central,Juan,256,Moreno,Cancelada
1522,2024-12-25 09:08:02,2024-12-25 19:08:02,Central,Juan,349,Moreno,A tiempo
1523,2024-10-11 11:55:19,2024-10-11 17:55:19,Este,Miguel,257,Moreno,Retrasada
1524,2025-05-14 03:13:29,2025-05-14 08:13:29,Norte,Juan,362,GBA,A tiempo
1525,2025-03-08 11:45:57,2025-03-08 16:45:57,Este,Lucía,463,CABA,A tiempo
1526,2025-02-25 00:22:03,2025-02-25 07:22:03,Este,Carlos,206,CABA,Cancelada
1527,2025-05-04 09:35:11,2025-05-04 19:35:11,Central,Lucía,118,CABA,A tiempo
1528,2025-08-29 19:35:36,2025-08-30 04:35:36,Este,María,64,CABA,A tiempo
1529,2025-07-21 05:57:41,2025-07-21 06:57:41,Central,Miguel,72,Luján,A tiempo
1530,2025-04-25 02:43:52,2025-04-25 09:43:52,Central,Miguel,380,CABA,A tiempo
1531,2025-03-06 00:08:49,2025-03-06 05:08:49,Este,María,422,GBA,A tiempo
1532,2025-02-13 17:17:17,2025-02-14 00:17:17,Este,Lucía,116,La Plata,A tiempo
1533,2025-06-26 16:11:52,2025-06-27 01:11:52,Sur,María,455,Moreno,A tiempo
1534,2025-07-20 13:10:56,2025-07-20 15:10:56,Sur,Juan,284,Moreno,A tiempo
1535,2024-11-03 08:10:24,2024-11-03 18:10:24,Central,Miguel,289,Moreno,A tiempo
1536,2024-09-23 07:14:48,2024-09-23 09:14:48,Norte,María,393,CABA,Retrasada
1537,2024-12-21 07:52:10,2024-12-21 13:52:10,Sur,Carlos,419,CABA,A tiempo
1538,2024-11-13 13:19:27,2024-11-13 21:19:27,Sur,Carlos,443,Luján,Retrasada
1539,2025-07-30 23:20:57,2025-07-31 02:20:57,Este,Carlos,134,La Plata,Retrasada
1540,2025-07-27 13:08:03,2025-07-27 20:08:03,Sur,Juan,50,CABA,Retrasada
1541,2025-06-21 00:56:51,2025-06-21 10:56:51,Norte,Juan,303,La Plata,A tiempo
1542,2025-02-04 09:39:18,2025-02-04 16:39:18,Central,María,283,Moreno,Cancelada
1543,2024-12-18 08:37:08,2024-12-18 12:37:08,Este,Juan,437,La Plata,A tiempo
1544,2025-08-07 16:47:47,2025-08-07 20:47:47,Central ,María,120,Luján,Retrasada
1545,2025-05-09 14:37:49,2025-05-09 16:37:49,Norte,María,316,La Plata,A tiempo
1546,2025-08-23 17:13:45,2025-08-24 01:13:45,Sur,Carlos,202,GBA,A tiempo
1547,2025-04-13 14:25:19,2025-04-13 22:25:19,Norte,Carlos,116,CABA,A tiempo
1548,2025-07-02 11:17:34,2025-07-02 13:17:34,Central,María,309,Moreno,Retrasada
1549,2025-01-06 13:23:27,2025-01-06 16:23:27,Sur,María,226,GBA,A tiempo
1550,2024-11-13 12:06:28,2024-11-13 15:06:28,Central,María,268,CABA,A tiempo
1551,2025-01-11 03:35:10,2025-01-11 09:35:10,Oeste,María,238,La Plata,Retrasada
1552,2024-11-07 07:13:47,2024-11-07 12:13:47,Oeste,Carlos,197,La Plata,A tiempo
1553,2024-10-24 23:19:44,2024-10-25 05:19:44,Este,María,59,GBA,A tiempo
1554,2025-02-24 16:06:11,2025-02-24 23:06:11,Oeste,Carlos,80,CABA,Retrasada
1555,2025-03-10 10:30:09,2025-03-10 15:30:09,Norte,Juan,285,Moreno,Retrasada
1556,2025-09-08 16:44:46,2025-09-08 19:44:46,Oeste,Lucía,353,Moreno,Retrasada
1557,2025-09-03 04:48:24,2025-09-03 09:48:24,Este,Lucía,325,Luján,A tiempo
1558,2024-12-27 04:26:30,2024-12-27 14:26:30,Central,Carlos,402,Moreno,A tiempo
1559,2025-02-13 22:37:26,2025-02-14 02:37:26,Oeste,Miguel,354,GBA,A tiempo
1560,2024-10-17 08:40:28,2024-10-17 09:40:28,Norte,Lucía,411,CABA,Retrasada
1561,2025-03-10 09:14:59,2025-03-10 16:14:59,Oeste,Carlos,191,Moreno,Retrasada
1562,2024-12-16 14:11:10,2024-12-16 17:11:10,Oeste,Carlos,349,La Plata,A tiempo
1563,2025-06-13 23:03:07,2025-06-14 07:03:07,Sur,Lucía,373,La Plata,Retrasada
1564,2025-02-19 19:45:52,2025-02-19 21:45:52,Sur,Miguel,340,CABA,A tiempo
1565,2024-12-10 19:29:07,2024-12-11 02:29:07,Central,Carlos,342,GBA,A tiempo
1566,2025-04-04 09:27:29,2025-04-04 15:27:29,Norte,Juan,346,Moreno,A tiempo
1567,2025-05-06 13:30:49,2025-05-06 15:30:49,Sur,María,376,La Plata,Retrasada
1568,2025-06-23 13:05:21,2025-06-23 18:05:21,Este,Lucía,238,Moreno,A tiempo
1569,2025-03-20 18:42:03,2025-03-20 20:42:03,Sur,Carlos,325,Luján,Retrasada
1570,2025-08-12 10:49:34,2025-08-12 11:49:34,Norte,María,392,CABA,Retrasada
1571,2025-03-22 20:50:57,2025-03-23 00:50:57,Sur,Juan,106,Moreno,A tiempo
1572,2024-12-28 02:52:18,2024-12-28 10:52:18,Este,María,278,Moreno,A tiempo
1573,2025-02-24 18:15:34,2025-02-24 19:15:34,Sur,Miguel,321,GBA,A tiempo
1574,2025-06-27 11:30:11,2025-06-27 19:30:11,Central,Lucía,454,GBA,A tiempo
1575,2025-02-01 15:29:46,2025-02-02 01:29:46,Central,Miguel,378,La Plata,A tiempo
1576,2025-07-22 14:11:54,2025-07-22 22:11:54,Este,Lucía,465,Luján,A tiempo
1577,2024-12-07 05:17:29,2024-12-07 09:17:29,Este,Miguel,207,Luján,A tiempo
1578,2025-09-12 05:15:44,2025-09-12 10:15:44,Norte,Miguel,291,La Plata,A tiempo
1579,2025-05-15 00:34:03,2025-05-15 10:34:03,Norte,María,168,Luján,A tiempo
1580,2025-01-03 17:37:45,2025-01-03 18:37:45,Central,Juan,482,CABA,A tiempo
1581,2025-09-13 06:59:09,2025-09-13 12:59:09,Central,María,492,CABA,A tiempo
1582,2025-07-18 20:48:27,2025-07-19 02:48:27,Este,Lucía,344,Luján,A tiempo
1583,2025-06-03 21:37:10,2025-06-03 23:37:10,Este,Miguel,367,Moreno,Retrasada
1584,2024-11-26 00:15:07,2024-11-26 08:15:07,Central,Miguel,145,Moreno,A tiempo
1585,2024-12-07 04:45:53,2024-12-07 06:45:53,Central,Carlos,261,Moreno,Retrasada
1586,2025-06-08 00:41:27,2025-06-08 01:41:27,Oeste,Carlos,275,La Plata,A tiempo
1587,2025-03-08 08:58:11,2025-03-08 09:58:11,Este,Juan,101,CABA,A tiempo
1588,2024-10-24 07:40:42,2024-10-24 16:40:42,Central,María,165,Moreno,Retrasada
1589,2024-12-25 17:25:50,2024-12-26 00:25:50,Este,Carlos,178,GBA,Retrasada
1590,2025-07-14 11:11:40,2025-07-14 12:11:40,Sur,María,142,GBA,A tiempo
1591,2025-06-11 19:39:23,2025-06-12 04:39:23,Sur,Lucía,286,CABA,Retrasada
1592,2024-10-16 06:30:19,2024-10-16 11:30:19,Oeste,Carlos,337,CABA,A tiempo
1593,2024-11-07 15:04:10,2024-11-08 00:04:10,Sur,Miguel,494,CABA,Retrasada
1594,2024-09-26 10:02:19,2024-09-26 17:02:19,Este,Lucía,129,GBA,A tiempo
1595,2024-12-04 16:52:34,2024-12-04 20:52:34,Este,Carlos,143,CABA,A tiempo
1596,2025-01-15 06:04:35,2025-01-15 08:04:35,Central,Lucía,382,Luján,Retrasada
1597,2025-01-30 04:49:04,2025-01-30 08:49:04,Central,Lucía,376,Moreno,A tiempo
1598,2025-02-15 21:59:41,2025-02-15 23:59:41,Norte,Lucía,250,La Plata,A tiempo
1599,2025-07-29 18:24:37,2025-07-30 04:24:37,Oeste,Juan,256,La Plata,A tiempo
1600,2025-01-05 13:11:37,2025-01-05 19:11:37,Este,Juan,357,CABA,Retrasada
1601,2025-06-01 03:59:43,2025-06-01 12:59:43,Este,Miguel,478,GBA,Retrasada
1602,2025-02-23 15:23:55,2025-02-24 00:23:55,Sur,Miguel,81,Luján,A tiempo
1603,2025-04-05 14:08:43,2025-04-05 15:08:43,Oeste,Carlos,494,La Plata,Retrasada
1604,2025-02-12 05:53:41,2025-02-12 10:53:41,Sur,Miguel,411,Luján,A tiempo
1605,2025-04-25 05:14:26,2025-04-25 07:14:26,Este,Juan,440,GBA,A tiempo
1606,2025-06-29 13:15:36,2025-06-29 17:15:36,Este,Juan,72,La Plata,A tiempo
1607,2025-07-21 10:06:39,2025-07-21 17:06:39,Central,Juan,180,Moreno,A tiempo
1608,2024-12-19 09:04:06,2024-12-19 13:04:06,Oeste,Carlos,174,Moreno,Retrasada
1609,2024-11-28 16:28:07,2024-11-29 02:28:07,Oeste,Miguel,114,Moreno,Retrasada
1610,2025-01-14 10:22:34,2025-01-14 18:22:34,Este,Carlos,232,CABA,A tiempo
1611,2024-11-13 12:05:11,2024-11-13 17:05:11,Norte,María,115,CABA,A tiempo
1612,2025-01-24 03:00:31,2025-01-24 08:00:31,Norte,Carlos,181,La Plata,A tiempo
1613,2025-08-10 21:45:31,2025-08-11 01:45:31,Sur,Lucía,419,GBA,A tiempo
1614,2025-01-15 23:58:00,2025-01-16 02:58:00,Sur,Carlos,347,GBA,A tiempo
1615,2025-06-19 16:38:13,2025-06-20 01:38:13,Oeste,Lucía,189,CABA,Retrasada
1616,2025-02-14 09:01:57,2025-02-14 14:01:57,Oeste,Carlos,477,La Plata,A tiempo
1617,2025-08-05 06:37:53,2025-08-05 14:37:53,Central,Miguel,223,La Plata,A tiempo
1618,2025-02-20 12:17:43,2025-02-20 21:17:43,Central,Carlos,184,La Plata,A tiempo
1619,2024-11-14 03:43:48,2024-11-14 10:43:48,Oeste,Miguel,183,Moreno,A tiempo
1620,2025-06-22 21:02:46,2025-06-22 22:02:46,Oeste,Carlos,192,La Plata,A tiempo
1621,2025-01-21 20:42:46,2025-01-21 22:42:46,Sur,Carlos,135,La Plata,Retrasada
1622,2025-05-13 15:25:28,2025-05-13 17:25:28,Oeste,Juan,246,Luján,Retrasada
1623,2025-04-02 10:17:17,2025-04-02 15:17:17,Sur,Carlos,350,La Plata,A tiempo
1624,2025-07-26 07:43:49,2025-07-26 08:43:49,Sur,Miguel,144,Luján,A tiempo
1625,2024-12-24 02:06:44,2024-12-24 07:06:44,Central,Carlos,268,GBA,A tiempo
1626,2025-02-12 04:58:28,2025-02-12 14:58:28,Este,Juan,287,CABA,A tiempo
1627,2024-11-13 14:56:48,2024-11-13 21:56:48,Oeste,Carlos,104,Luján,A tiempo
1628,2025-09-13 07:59:41,2025-09-13 12:59:41,Oeste,Carlos,191,CABA,A tiempo
1629,2025-07-13 17:53:30,2025-07-14 02:53:30,Norte,Lucía,267,Luján,Retrasada
1630,2025-06-11 22:05:41,2025-06-12 07:05:41,Oeste,Lucía,305,CABA,Retrasada
1631,2025-05-09 09:10:25,2025-05-09 10:10:25,Oeste,Juan,134,Luján,A tiempo
1632,2024-10-01 05:06:09,2024-10-01 09:06:09,Central,Lucía,119,GBA,A tiempo
1633,2025-03-21 17:28:16,2025-03-21 20:28:16,Este,Juan,320,GBA,A tiempo
1634,2025-06-30 12:01:15,2025-06-30 19:01:15,Oeste,Juan,311,GBA,A tiempo
1635,2025-07-17 00:12:41,2025-07-17 08:12:41,Central,Juan,70,CABA,A tiempo
1636,2025-08-28 10:25:26,2025-08-28 13:25:26,Central,Lucía,464,Moreno,Cancelada
1637,2025-02-19 12:54:20,2025-02-19 22:54:20,Este,Lucía,188,CABA,Retrasada
1638,2025-05-02 08:49:28,2025-05-02 13:49:28,Oeste,María,288,Luján,A tiempo
1639,2025-03-08 08:13:43,2025-03-08 10:13:43,Central,Miguel,361,Luján,Retrasada
1640,2024-11-16 01:35:42,2024-11-16 10:35:42,Este,Lucía,149,GBA,A tiempo
1641,2024-10-05 20:27:41,2024-10-05 21:27:41,Sur,Carlos,317,CABA,A tiempo
1642,2025-08-28 10:02:03,2025-08-28 14:02:03,Norte,María,406,Luján,A tiempo
1643,2025-08-05 04:29:48,2025-08-05 06:29:48,Central,Lucía,339,La Plata,Retrasada
1644,2025-09-06 18:37:08,2025-09-07 02:37:08,Sur,María,99,CABA,A tiempo
1645,2024-12-26 01:36:04,2024-12-26 03:36:04,Central,Carlos,414,Moreno,A tiempo
1646,2025-02-19 20:09:01,2025-02-19 21:09:01,Oeste,Juan,286,GBA,Retrasada
1647,2024-11-23 11:07:36,2024-11-23 21:07:36,Central,Juan,431,La Plata,Retrasada
1648,2024-12-19 04:03:17,2024-12-19 09:03:17,Este,Juan,123,Moreno,Retrasada
1649,2025-07-10 17:51:45,2025-07-11 00:51:45,Central,María,495,La Plata,Retrasada
1650,2025-06-12 15:34:06,2025-06-13 01:34:06,Sur,Miguel,274,Moreno,A tiempo
1651,2025-08-29 00:59:44,2025-08-29 10:59:44,Oeste,Juan,490,GBA,A tiempo
1652,2024-09-16 14:04:30,2024-09-16 21:04:30,Sur,Juan,215,Luján,A tiempo
1653,2025-04-27 21:12:08,2025-04-27 23:12:08,Este,María,143,GBA,A tiempo
1654,2024-10-17 05:47:48,2024-10-17 12:47:48,Sur,Lucía,466,GBA,A tiempo
1655,2025-03-15 11:54:41,2025-03-15 13:54:41,Sur,Miguel,211,CABA,A tiempo
1656,2025-09-10 00:02:10,2025-09-10 05:02:10,Norte,Juan,235,CABA,A tiempo
1657,2024-10-17 18:33:21,2024-10-17 19:33:21,Este,Carlos,188,Luján,A tiempo
1658,2025-05-27 16:07:46,2025-05-27 23:07:46,Este,María,85,Moreno,A tiempo
1659,2025-02-08 14:42:58,2025-02-08 23:42:58,Oeste,Lucía,65,GBA,Retrasada
1660,2025-05-07 19:18:42,2025-05-07 23:18:42,Oeste,María,320,GBA,A tiempo
1661,2025-03-27 02:49:30,2025-03-27 10:49:30,Central,Miguel,340,CABA,A tiempo
1662,2025-03-28 22:14:41,2025-03-29 00:14:41,Este,Carlos,438,Moreno,A tiempo
1663,2025-02-12 04:55:42,2025-02-12 08:55:42,Sur,Lucía,370,Luján,A tiempo
1664,2025-06-04 00:28:16,2025-06-04 04:28:16,Central,Miguel,286,La Plata,Retrasada
1665,2025-06-05 22:39:48,2025-06-06 02:39:48,Oeste,Miguel,98,Luján,A tiempo
1666,2025-01-24 03:59:44,2025-01-24 12:59:44,Sur,Carlos,61,Moreno,Retrasada
1667,2025-07-12 09:58:49,2025-07-12 15:58:49,Este,Miguel,382,Luján,A tiempo
1668,2025-06-10 02:08:15,2025-06-10 05:08:15,Central,Miguel,214,CABA,A tiempo
1669,2025-09-07 16:06:46,2025-09-08 02:06:46,Norte,Carlos,85,Moreno,Retrasada
1670,2025-05-07 01:48:05,2025-05-07 09:48:05,Norte,Miguel,263,CABA,A tiempo
1671,2025-05-14 06:14:48,2025-05-14 15:14:48,Norte,Lucía,396,La Plata,Retrasada
1672,2025-06-16 11:15:37,2025-06-16 12:15:37,Oeste,Juan,349,GBA,A tiempo
1673,2025-02-28 21:16:50,2025-03-01 05:16:50,Oeste,María,177,CABA,Cancelada
1674,2025-07-24 22:52:31,2025-07-25 07:52:31,Este,Miguel,447,GBA,A tiempo
1675,2024-12-15 15:43:06,2024-12-16 01:43:06,Central,Juan,199,Moreno,A tiempo
1676,2025-05-01 11:19:45,2025-05-01 21:19:45,Oeste,Juan,399,Luján,Retrasada
1677,2024-12-11 19:14:52,2024-12-12 01:14:52,Sur,Miguel,283,Luján,A tiempo
1678,2024-10-01 02:36:00,2024-10-01 07:36:00,Central,Lucía,281,Luján,A tiempo
1679,2025-02-06 01:00:18,2025-02-06 06:00:18,Central,Juan,277,La Plata,Cancelada
1680,2025-07-13 11:20:28,2025-07-13 12:20:28,Norte,Miguel,59,CABA,A tiempo
1681,2025-01-11 20:59:10,2025-01-12 03:59:10,Oeste,Miguel,261,Luján,Cancelada
1682,2025-08-08 08:49:58,2025-08-08 18:49:58,Este,María,144,CABA,A tiempo
1683,2025-07-23 05:19:22,2025-07-23 14:19:22,Oeste,Miguel,344,La Plata,A tiempo
1684,2025-06-23 04:30:50,2025-06-23 14:30:50,Norte,Miguel,244,Luján,A tiempo
1685,2025-07-19 18:17:03,2025-07-19 20:17:03,Este,Lucía,298,GBA,A tiempo
1686,2025-06-24 17:33:01,2025-06-24 18:33:01,Oeste,Juan,137,Moreno,A tiempo
1687,2025-04-20 09:43:15,2025-04-20 15:43:15,Central,Miguel,341,La Plata,A tiempo
1688,2025-05-24 03:24:28,2025-05-24 07:24:28,Sur,Carlos,337,Luján,A tiempo
1689,2025-04-01 04:04:37,2025-04-01 13:04:37,Norte,Miguel,74,CABA,Retrasada
1690,2025-01-15 23:09:54,2025-01-16 09:09:54,Sur,Miguel,143,CABA,A tiempo
1691,2024-11-15 19:47:17,2024-11-16 00:47:17,Central,Miguel,433,La Plata,A tiempo
1692,2025-01-14 05:57:52,2025-01-14 15:57:52,Central,Juan,406,GBA,A tiempo
1693,2024-11-06 08:04:16,2024-11-06 18:04:16,Central,Carlos,76,CABA,Retrasada
1694,2025-02-13 08:54:23,2025-02-13 12:54:23,Norte ,Miguel,310,CABA,Cancelada
1695,2025-06-26 01:29:23,2025-06-26 08:29:23,Este,Juan,247,Moreno,A tiempo
1696,2025-07-10 05:10:11,2025-07-10 11:10:11,Este,Juan,466,La Plata,A tiempo
1697,2025-03-29 18:37:45,2025-03-29 20:37:45,Central,Carlos,68,GBA,Retrasada
1698,2025-06-16 12:28:52,2025-06-16 21:28:52,Norte,María,194,Luján,Retrasada
1699,2024-12-10 10:40:50,2024-12-10 20:40:50,Central ,Lucía,142,Moreno,A tiempo
1700,2025-06-11 08:06:42,2025-06-11 13:06:42,Sur,Lucía,460,CABA,Cancelada
1701,2025-08-01 19:28:23,2025-08-01 22:28:23,Central,Carlos,184,Luján,A tiempo
1702,2025-02-16 13:02:58,2025-02-16 15:02:58,Este,Lucía,497,CABA,Retrasada
1703,2025-01-20 10:01:20,2025-01-20 17:01:20,Oeste,Carlos,238,La Plata,Retrasada
1704,2025-03-26 23:12:19,2025-03-27 08:12:19,Central,Carlos,304,CABA,A tiempo
1705,2025-08-16 13:18:10,2025-08-16 17:18:10,Oeste,Carlos,354,GBA,Retrasada
1706,2025-08-17 22:51:12,2025-08-18 06:51:12,Norte,Juan,260,GBA,A tiempo
1707,2024-11-19 15:05:38,2024-11-19 17:05:38,Central,Juan,190,CABA,A tiempo
1708,2025-03-28 06:21:23,2025-03-28 12:21:23,Central,Miguel,140,GBA,A tiempo
1709,2025-09-12 02:08:13,2025-09-12 11:08:13,Oeste,Juan,458,CABA,A tiempo
1710,2024-12-02 23:36:44,2024-12-03 02:36:44,Central,Juan,265,La Plata,A tiempo
1711,2025-03-12 12:11:38,2025-03-12 15:11:38,Este,María,162,La Plata,A tiempo
